x,y,id,crispr_class,crispr_type,crispr_subtype,operon_size,database
5.058353,2.3452914,1,1,I,I-G,4,flsh
9.383961,1.0220996,2,1,III,III-A,13,flsh
5.9840274,6.5492425,3,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7,flsh
5.539521,7.5737786,4,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
3.8719742,4.424027,5,1,I,I-F,5,flsh
3.8415866,7.7912354,6,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9,flsh
2.7764108,2.6668317,7,1,I,I-F,7,flsh
6.4022565,5.662322,8,2,II,II-D,1,flsh
7.821534,4.727675,9,1,I,I-C,3,flsh
7.1163497,4.765472,10,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
16.797829,4.797453,11,1,I,I-C,4,flsh
8.142292,9.037163,12,1,I,I-B,8,flsh
8.149673,9.03934,13,1,I,I-B,8,flsh
9.084836,5.6116905,14,2,II,II-A,4,flsh
7.8241215,16.246563,15,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
8.0282,6.282898,16,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3,flsh
12.159336,7.932443,17,2,II,II-A,4,flsh
10.368928,6.8625636,18,2,II,II-A,3,flsh
4.0788674,7.3190966,19,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7,flsh
2.8872807,7.047497,20,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3,flsh
12.431973,0.8237252,21,1,III,III-B,10,flsh
12.113837,7.942877,22,2,II,II-A,4,flsh
8.292266,8.655264,23,1,I,I-B,4,flsh
8.981405,4.393302,24,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12,flsh
5.5958247,-0.33229062,25,1,I,I-E,6,flsh
16.922646,4.847391,26,1,I,I-C,5,flsh
8.036614,4.5385003,27,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8,flsh
12.800982,4.611555,28,1,I,I-C,11,flsh
16.92801,4.911607,29,1,I,I-C,4,flsh
4.5468926,6.4620957,30,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
8.698976,6.3077693,31,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7,flsh
5.2590165,6.668709,32,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
10.709636,1.86836,33,1,III,III-D,14,flsh
5.3610673,0.1233567,34,1,I,I-E,5,flsh
10.269446,4.1348066,35,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10,flsh
12.863692,5.8576937,36,1,I,I-C,11,flsh
6.8901587,-2.2148066,37,1,I,I-E,8,flsh
11.305092,0.93483245,38,1,III,III-D,8,flsh
11.373201,0.91817266,39,1,III,III-D,8,flsh
8.632144,4.768512,40,1,I,I-C,4,flsh
6.3550982,5.2127824,41,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
5.5089407,7.8485556,42,2,VI,VI-D,3,flsh
11.178802,3.3794315,43,1,III,III-A,11,flsh
5.6348968,7.122952,44,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12,flsh
3.4220374,4.7221165,45,2,II,II-D,1,flsh
13.193972,7.8152437,46,2,II,II-A,4,flsh
7.1533365,15.173938,47,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
11.286876,3.4718997,48,1,III,III-A,6,flsh
11.415927,1.0123967,49,1,III,III-B,4,flsh
12.307966,6.1059327,50,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5,flsh
7.902952,4.489585,51,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12,flsh
11.473079,1.5509212,52,1,III,III-D,13,flsh
12.711382,7.145316,53,2,II,II-A,4,flsh
7.217375,15.578779,54,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
12.266614,8.97571,55,2,II,II-D,1,flsh
6.035873,5.426061,56,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
5.474675,8.565835,57,2,V,V-A,1,flsh
5.0776534,4.875736,58,2,II,II-D,1,flsh
5.4842634,8.631589,59,2,V,V-A,1,flsh
5.0147867,4.613551,60,2,II,II-D,1,flsh
6.366022,5.1806026,61,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
7.411333,9.016616,62,1,I,I-C,3,flsh
4.8500414,6.7423887,63,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
9.899104,2.2597558,64,1,III,III-A,7,flsh
9.992213,2.2414765,65,1,III,III-A,7,flsh
5.7966604,3.6964056,66,1,IV,IV-A2,3,flsh
13.167161,5.7499785,67,1,I,I-C,7,flsh
12.226159,8.999986,68,2,II,II-D,1,flsh
6.779954,-0.16014053,69,1,I,I-E,4,flsh
10.43222,6.633932,70,2,II,II-A,3,flsh
6.812808,3.010459,71,1,I,I-C,3,flsh
9.906345,6.8468156,72,1,I,I-C,3,flsh
5.132075,7.7084603,73,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,32,flsh
12.15798,6.7949777,74,2,II,II-A,4,flsh
7.1703286,5.074718,75,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6,flsh
7.19627,7.839778,76,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,34,flsh
11.94995,4.8432364,77,1,I,I-C,9,flsh
4.381815,7.909199,78,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12,flsh
10.753702,3.717509,79,1,III,III-A,11,flsh
11.926153,1.5191727,80,1,III,III-D,9,flsh
15.615983,5.0061836,81,1,I,I-C,6,flsh
6.1110687,5.9216156,82,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5,flsh
10.4850445,2.5600753,83,1,III,III-A,3,flsh
4.183136,7.9514785,84,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,13,flsh
6.2580833,4.9265995,85,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5,flsh
3.9636905,-8.449421,86,1,I,I-E,10,flsh
5.859707,7.2663674,87,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,38,flsh
4.062147,7.934229,88,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,23,flsh
5.3366003,7.2365913,89,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10,flsh
15.363855,-3.0254037,90,2,V,V-F1,1,flsh
15.041266,5.3634048,91,1,I,I-C,7,flsh
6.730102,0.20036118,92,1,I,I-E,4,flsh
6.568188,4.8057055,93,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5,flsh
5.0046725,7.705264,94,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,30,flsh
12.01556,8.720117,95,2,II,II-D,1,flsh
12.176777,4.7510915,96,1,I,I-C,6,flsh
16.76549,4.816375,97,1,I,I-C,4,flsh
12.188856,9.013328,98,2,II,II-D,1,flsh
12.159285,9.065023,99,2,II,II-D,1,flsh
9.46517,4.8875985,100,1,I,I-C,4,flsh
4.2467785,7.786444,101,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6,flsh
10.5473585,3.6604717,102,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8,flsh
5.538452,6.8879614,103,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
10.261602,2.5813599,104,1,III,III-A,8,flsh
14.261858,5.0941586,105,1,I,I-C,7,flsh
8.74805,4.652692,106,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5,flsh
11.474948,7.242585,107,1,I,I-C,8,flsh
8.865303,4.3810353,108,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7,flsh
7.3345327,6.01279,109,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,18,flsh
8.09147,3.949201,110,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
2.557306,7.9001985,111,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
12.030365,9.0160885,112,2,II,II-D,1,flsh
5.572591,5.953396,113,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6,flsh
8.061893,4.8976493,114,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
2.3651881,8.08805,115,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
5.795674,5.902011,116,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
11.550955,4.6536713,117,1,I,I-C,5,flsh
8.558997,5.529957,118,2,II,II-A,2,flsh
9.07953,3.1818073,119,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7,flsh
5.5651155,-0.75325996,120,1,I,I-E,7,flsh
9.090247,4.0545774,121,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6,flsh
7.4538493,-2.2428164,122,1,I,I-E,8,flsh
11.189201,6.8751225,123,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
-0.9870453,7.198291,124,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
10.750393,4.6211095,125,1,I,I-C,3,flsh
14.432665,4.6922936,126,1,I,I-C,7,flsh
11.068876,3.2645063,127,1,III,III-A,5,flsh
13.596797,6.577262,128,1,I,I-C,7,flsh
10.734586,4.6965294,129,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9,flsh
8.874708,-5.0038886,130,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8,flsh
3.9151058,8.237331,131,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5,flsh
12.116559,4.9809875,132,1,I,I-C,7,flsh
10.656447,3.032921,133,1,III,III-A,7,flsh
12.160337,4.984806,134,1,I,I-C,7,flsh
6.03554,4.5755315,135,1,I,I-E,3,flsh
4.4597926,3.7008667,136,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
8.660626,4.7786984,137,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7,flsh
6.662181,1.8522608,138,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5,flsh
5.0334697,-0.17097622,139,1,I,I-E,9,flsh
15.168062,-3.1276374,140,2,V,V-F1,1,flsh
5.436845,3.7082398,141,1,I,I-G,4,flsh
7.3017974,5.633494,142,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9,flsh
15.104871,-3.057588,143,2,V,V-F1,1,flsh
4.367772,4.305764,144,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
15.114253,-2.9804008,145,2,V,V-F1,1,flsh
4.733307,-0.414459,146,1,I,I-E,9,flsh
4.8578253,-0.2153145,147,1,I,I-E,4,flsh
4.7804327,5.2723618,148,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,17,flsh
3.97441,-1.3219552,149,1,I,I-E,8,flsh
4.571695,-0.47579464,150,1,I,I-E,8,flsh
4.4091206,0.14186935,151,1,I,I-E,6,flsh
4.8352294,4.3692055,152,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9,flsh
5.4951577,5.9560657,153,1,I,I-G,5,flsh
9.069208,-3.4950607,154,1,I,I-E,11,flsh
15.164797,-3.144671,155,2,V,V-F1,1,flsh
4.7732735,-0.011491051,156,1,I,I-E,5,flsh
4.699267,0.000242742,157,1,I,I-E,5,flsh
5.420834,4.59946,158,1,I,I-D,5,flsh
8.894383,-0.3017859,159,1,III,III-B,13,flsh
6.5422096,3.0105355,160,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,13,flsh
8.190467,4.791356,161,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
15.117363,-3.1167257,162,2,V,V-F1,1,flsh
10.331686,6.7951865,163,2,II,II-A,3,flsh
15.08637,-3.143647,164,2,V,V-F1,1,flsh
4.292254,-0.10168832,165,1,I,I-E,3,flsh
4.765972,-0.46850085,166,1,I,I-E,5,flsh
5.206275,1.8157306,167,1,I,I-G,7,flsh
5.509336,0.26024422,168,1,I,I-E,3,flsh
8.28041,7.4320855,169,1,I,I-C,3,flsh
13.481263,4.082068,170,1,I,I-C,7,flsh
3.8094862,6.3344655,171,1,I,I-F,4,flsh
8.511609,-0.29890037,172,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3,flsh
3.6408973,-1.1626399,173,1,I,I-E,8,flsh
-1.1000646,7.2176394,174,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
7.4078913,13.675491,175,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3,flsh
11.854147,0.7237979,176,1,III,III-D,6,flsh
2.925612,7.5016837,177,1,I,I-F,4,flsh
16.620287,4.7494307,178,1,I,I-C,4,flsh
6.0342393,6.8970785,179,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10,flsh
1.5981915,7.989914,180,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
5.8765607,5.247113,181,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
16.02102,5.0079746,182,1,I,I-C,4,flsh
8.7120285,4.8638253,183,1,I,I-C,4,flsh
10.976691,5.873808,184,2,II,II-A,8,flsh
8.907921,15.171174,185,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
15.165332,5.2382054,186,1,I,I-C,7,flsh
15.549258,4.6025023,187,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8,flsh
4.2589736,1.2606629,188,1,I,I-E,4,flsh
6.1960616,2.7044663,189,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
5.1905556,0.859813,190,1,I,I-E,4,flsh
6.831636,2.5340774,191,1,I,I-G,3,flsh
6.2110033,1.4297256,192,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3,flsh
5.5030394,3.1700363,193,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15,flsh
5.2023,3.282276,194,1,I,I-G,4,flsh
5.00005,0.2709907,195,1,I,I-E,3,flsh
11.341376,4.7406425,196,1,I,I-C,4,flsh
13.214276,2.3185935,197,1,III,III-D,9,flsh
-0.05255891,8.153661,198,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15,flsh
12.43715,9.154959,199,2,II,II-D,1,flsh
4.277186,1.2070103,200,1,I,I-E,4,flsh
9.220508,5.5170336,201,2,II,II-A,4,flsh
-0.9095326,7.1314564,202,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
7.1439795,5.369743,203,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8,flsh
10.5204735,-0.1454326,204,1,III,III-D,4,flsh
5.2349644,3.187124,205,1,I,I-G,3,flsh
5.2359676,1.6890928,206,1,I,I-G,6,flsh
9.754621,6.6861725,207,1,I,I-C,3,flsh
0.9604526,2.654687,208,2,II,II-D,1,flsh
14.864817,-2.6488528,209,2,V,V-M,1,flsh
7.65826,4.2441053,210,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6,flsh
15.363134,6.399528,211,1,I,I-C,7,flsh
4.044307,-1.8378478,212,1,I,I-E,8,flsh
17.345268,-2.1112287,213,2,V,V-F2,1,flsh
9.7165,3.2626157,214,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5,flsh
13.161723,5.729044,215,1,I,I-C,7,flsh
8.434028,4.9299827,216,1,III,III-D,18,flsh
11.138769,3.4371946,217,1,III,III-A,14,flsh
12.040701,2.0166442,218,1,III,III-D,17,flsh
12.0492525,1.9740598,219,1,III,III-D,17,flsh
11.100509,3.3631432,220,1,III,III-A,14,flsh
6.915412,7.070033,221,1,IV,IV-E,4,flsh
0.9712239,2.5234342,222,2,II,II-D,1,flsh
14.04469,-0.28452602,223,1,I,I-F,6,flsh
4.893949,-0.29518515,224,1,I,I-E,7,flsh
3.5669355,6.787024,225,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
6.0384746,7.089269,226,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12,flsh
10.178214,-2.131766,227,1,III,III-D,6,flsh
-1.1013714,7.266462,228,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
7.952682,15.5843315,229,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
10.075588,-2.169089,230,1,III,III-D,5,flsh
4.938603,7.1675425,231,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8,flsh
4.23785,-0.8074788,232,1,I,I-E,9,flsh
-1.0428041,6.171555,233,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
7.162023,2.0377507,234,1,I,I-G,3,flsh
4.1666594,7.10001,235,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
8.594598,9.107743,236,1,I,I-B,6,flsh
9.859914,6.778661,237,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3,flsh
6.3157096,6.8628597,238,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,13,flsh
8.324546,6.1964025,239,2,VI,VI-A,3,flsh
3.8082254,-1.0488955,240,1,I,I-E,8,flsh
13.16493,7.786366,241,2,II,II-A,4,flsh
10.066919,-2.2010696,242,1,III,III-D,5,flsh
7.5967894,16.164192,243,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
6.208575,6.883123,244,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
9.653104,-2.1690688,245,1,III,III-D,14,flsh
13.589403,4.1876073,246,1,I,I-C,7,flsh
5.44135,1.7155396,247,1,I,I-G,7,flsh
14.532522,4.8069797,248,1,I,I-C,11,flsh
9.857312,3.5712252,249,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
8.471942,7.607777,250,1,I,I-B,5,flsh
4.0574074,0.442485,251,1,I,I-E,3,flsh
11.368303,7.417487,252,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7,flsh
7.2061906,3.1098847,253,1,I,I-G,3,flsh
9.811486,-1.0884712,254,1,III,III-D,12,flsh
9.814105,-1.0185276,255,1,III,III-D,12,flsh
12.024161,1.3813691,256,1,III,III-D,9,flsh
4.9341288,-0.78176636,257,1,I,I-E,8,flsh
10.928548,2.2448752,258,1,III,III-A,3,flsh
2.7513056,7.565215,259,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
15.705187,4.8451633,260,1,I,I-C,6,flsh
10.16877,3.4238725,261,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
13.4821205,4.583998,262,1,I,I-C,7,flsh
5.275802,6.972856,263,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15,flsh
12.613032,4.537386,264,1,I,I-C,7,flsh
3.815679,-1.0081384,265,1,I,I-E,7,flsh
13.4944,4.2298427,266,1,I,I-C,7,flsh
17.421055,-1.6379021,267,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
4.384852,-0.73708797,268,1,I,I-E,7,flsh
6.000153,4.971549,269,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
7.4269047,15.314066,270,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
6.2879405,1.9332705,271,1,I,I-G,4,flsh
5.553182,7.2978168,272,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,16,flsh
10.642345,6.0714574,273,2,II,II-A,4,flsh
5.4674687,7.20556,274,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9,flsh
2.922412,6.457683,275,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
-0.03944215,8.116607,276,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,14,flsh
5.8478537,5.145528,277,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
1.362117,-2.6607485,278,1,I,I-B,8,flsh
10.358298,4.343273,279,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11,flsh
9.410598,5.9219475,280,2,II,II-A,4,flsh
3.8505697,-0.9494598,281,1,I,I-E,8,flsh
11.114478,2.278291,282,1,III,III-A,4,flsh
3.0210392,7.6173587,283,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
-0.7278943,7.0678177,284,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
9.450977,-1.8012459,285,1,III,III-D,8,flsh
9.936011,-2.0367446,286,1,III,III-D,9,flsh
4.9680657,6.2119265,287,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
6.0541186,3.6294816,288,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
5.4331193,-0.6882989,289,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5,flsh
7.53004,11.290892,290,1,I,I-C,8,flsh
10.8310175,3.6932018,291,1,III,III-A,9,flsh
4.4622097,-0.7678555,292,1,I,I-E,7,flsh
5.546949,6.4031157,293,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,14,flsh
5.6240587,7.4861755,294,1,I,I-F,4,flsh
12.199678,-1.3785363,295,1,I,I-B,9,flsh
4.360662,6.1752863,296,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
2.6753743,6.717222,297,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1,flsh
5.316101,1.3494049,298,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4,flsh
4.4365187,4.2438054,299,1,I,I-E,4,flsh
-3.203305,5.332079,300,1,I,I-G,4,flsh
-3.4517636,5.2506332,301,1,I,I-B,5,flsh
17.05892,-4.0675907,302,2,V,V-A,5,flsh
5.764482,6.055391,303,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10,flsh
8.762654,4.8097215,304,1,I,I-C,4,flsh
5.8165846,5.112704,305,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
8.04519,2.4356565,306,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15,flsh
6.994378,5.273229,307,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3,flsh
13.041927,7.7082644,308,2,II,II-A,4,flsh
10.620083,2.0494533,309,1,III,III-D,16,flsh
11.515121,1.3040946,310,1,III,III-B,5,flsh
10.311698,6.8053827,311,2,II,II-A,3,flsh
4.8579273,6.8781576,312,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3,flsh
4.656172,7.7569294,313,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,40,flsh
4.6939993,7.781719,314,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,19,flsh
9.725918,5.5886655,315,2,II,II-A,3,flsh
8.514823,7.5500684,316,1,I,I-B,3,flsh
8.052578,7.340995,317,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3,flsh
6.4667296,5.407097,318,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
5.6812353,5.718827,319,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2,flsh
15.041449,5.1623874,320,1,I,I-C,7,flsh
13.397012,3.2972476,321,1,I,I-C,6,flsh
9.434841,5.432839,322,2,II,II-A,4,flsh
6.2308517,6.6198664,323,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6,flsh
7.021087,3.983441,324,1,I,I-C,3,flsh
-0.90013826,6.049371,325,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5,flsh
9.638798,6.017037,326,2,II,II-A,4,flsh
5.3902884,8.662532,327,2,V,V-A,1,flsh
15.133111,-3.323094,328,2,V,V-F1,1,flsh
8.66242,9.633946,329,1,I,I-B,8,flsh
